HAGR_ID,Organism_Family,Organism_Genus,Organism_Species,Organism_Common_Name,Female_Maturity_in_Days,Male_Maturity_in_Days,Maximum_Longevity_Years,Body_Mass_in_Grams,Temperature_in_Kelvin
3650,Gadidae,Gadiculus,argenteus,Silvery pout,,,3,,
3651,Gadidae,Gadus,chalcogrammus,Alaska pollock,1277,1095,15,,
3652,Gadidae,Gadus,macrocephalus,Pacific cod,1514,,18,,
3653,Gadidae,Gadus,morhua,Atlantic cod,790,778,25,,
3654,Gadidae,Gadus,ogac,Greenland cod,1277,1277,12,,
3655,Gadidae,Lota,lota,Burbot,1460,1095,20,,
3656,Gadidae,Melanogrammus,aeglefinus,Haddock,602,620,20,,
3657,Gadidae,Merlangius,merlangus,English whiting,730,730,20,,
3658,Gadidae,Micromesistius,poutassou,Blue whiting,602,602,20,,
3659,Gadidae,Molva,dypterygia,Blue ling,3650,3650,25,,
3660,Gadidae,Molva,macrophthalma,Mediterranean ling,,,20,,
3661,Gadidae,Phycis,blennoides,Greater forkbeard,,,20,,
3662,Gadidae,Pollachius,pollachius,European pollock,,,8,,
3663,Gadidae,Pollachius,virens,Pollock,730,839,25,,
3664,Gadidae,Trisopterus,esmarkii,Norway pout,693,693,5,,
3665,Gadidae,Trisopterus,luscus,Pout whiting,365,730,4,,
3666,Gadidae,Urophycis,tenuis,Mud hake,510,510,23,,
3667,Macrouridae,Albatrossia,pectoralis,Giant grenadier,,,56,,
3668,Macrouridae,Coryphaenoides,acrolepis,Roughscale rattail,,,73,,
3669,Macrouridae,Coryphaenoides,rupestris,Rock grenadier,3650,,54,,
3670,Macrouridae,Macrourus,berglax,Onion-eye grenadier,5402,,25,,
3671,Macrouridae,Macrourus,carinatus,Ridge scaled rattail,,,19,,
3672,Merlucciidae,Macruronus,novaezelandiae,Blue grenadier,2007,1642,25,,
3673,Merlucciidae,Merluccius,australis,Southern hake,2859,2615,30,,
3674,Merlucciidae,Merluccius,bilinearis,Silver hake,602,602,12,,
3675,Merlucciidae,Merluccius,gayi,Chilean hake,730,730,13,,
3676,Merlucciidae,Merluccius,merluccius,European hake,1095,1095,20,,
3677,Merlucciidae,Merluccius,productus,North pacific hake,1277,1460,15,,
3678,Gasterosteidae,Apeltes,quadracus,Fourspine stickleback,,,3,,
3679,Gasterosteidae,Culaea,inconstans,Brook stickleback,,,2,,
3680,Gasterosteidae,Gasterosteus,aculeatus,Alaskan stickleback,,,8,,
3681,Gasterosteidae,Pungitius,pungitius,Ninespine stickleback,547,547,5,,
3682,Hypoptychidae,Hypoptychus,dybowskii,Korean sandeel,,,1,,
3683,Syngnathidae,Hippocampus,erectus,Hudson sea horse,273,273,4.7,,
3684,Syngnathidae,Hippocampus,guttulatus,Sea horse,,,6,,
3685,Syngnathidae,Hippocampus,whitei,White's seahorse,,,5,,
3686,Syngnathidae,Hippocampus,zosterae,Dwarf seahorse,118,118,1,,
3687,Syngnathidae,Syngnathus,scovelli,Gulf pipefish,,,3,,
3688,Chanidae,Chanos,chanos,Milkfish,2372,2281,15,,
3689,Kneriidae,Kneria,auriculata,Airbreathing shellear,,,3,,
3690,Electrophoridae,Electrophorus,electricus,Electric eel,,,12.6,,
3691,Lophiidae,Lophius,americanus,Goosefish,,,30,,
3692,Lophiidae,Lophius,budegassa,Black-bellied angler,1460,1460,21,,
3693,Lophiidae,Lophius,piscatorius,Anglerfish,1642,1642,24,,
3694,Lophiidae,Lophius,vomerinus,Cape monk,,,11,,
3695,Mugilidae,Aldrichetta,forsteri,Yellow-eye mullet,912,912,7,,
3696,Mugilidae,Chelon,labrosus,Thicklipped mullet,1095,1095,25,,
3697,Mugilidae,Liza,ramado,Thinlip mullet,1277,1277,10,,
3698,Mugilidae,Mugil,cephalus,Striped mullet,730,730,16,,
3699,Myctophidae,Benthosema,glaciale,Glacier lanterfish,912,912,8,,
3700,Myctophidae,Electrona,risso,Chubby flashlightfish,,,1,,
3701,Myctophidae,Lampanyctodes,hectoris,Hector's lanternfish,,,3,,
3702,Myctophidae,Stenobrachius,leucopsarus,Northern lampfish,,,8,,
3703,Ophidiidae,Genypterus,blacodes,Australian rockling,,,30,,
3704,Alepocephalidae,Alepocephalus,bairdii,Baird's smoothhead,,,38,,
3705,Argentinidae,Argentina,elongata,Silverside,,,16,,
3706,Argentinidae,Argentina,silus,Atlantic argentine,2190,2555,35,,
3707,Galaxiidae,Galaxiella,nigrostriata,Black-stripe minnow,,,1,,
3708,Osmeridae,Hypomesus,olidus,Pond smelt,,,5,,
3709,Osmeridae,Hypomesus,pretiosus,Surf smelt,547,547,5,,
3710,Osmeridae,Mallotus,villosus,Capelin,1095,1095,10,,
3711,Osmeridae,Osmerus,eperlanus,Smelt,730,730,10,,
3712,Osmeridae,Osmerus,mordax,Rainbow smelt,,,7,,
3713,Osmeridae,Plecoglossus,altivelis,Ayu,,,3,,
3714,Osmeridae,Spirinchus,thaleichthys,Longfin smelt,,,3,,
3715,Osmeridae,Thaleichthys,pacificus,Eulachon,912,912,5,,
3716,Retropinnidae,Prototroctes,maraena,Australian grayling,,,6,,
3717,Retropinnidae,Retropinna,semoni,Australian smelt,365,365,2,,
3718,Hiodontidae,Hiodon,alosoides,Goldeye,,,14,,
3719,Hiodontidae,Hiodon,tergisus,Mooneye,,,10,,
3720,Mormyridae,Mormyrus,rume,Mormyrids,,,6,,
3721,Mormyridae,Pollimyrus,isidori,Mormyrid,,,29,,
3722,Notopteridae,Xenomystus,nigri,African knifefish,,,11.4,,
3723,Osteoglossidae,Osteoglossum,bicirrhosum,Arawana,,,6.5,,
3724,Ammodytidae,Ammodytes,hexapterus,Pacific sand lance,912,912,8,,
3725,Ammodytidae,Ammodytes,marinus,Sand eel,912,912,10,,
3726,Ammodytidae,Ammodytes,tobianus,Lesser sand eel,547,547,7,,
3727,Anabantidae,Anabas,testudineus,Climbing perch,,,8,,
3728,Anabantidae,Ctenopoma,kingsleyae,Miss Kingsley's climbing perch,,,8.7,,
3729,Arripidae,Arripis,georgianus,Australian ruff,1095,1095,7,,
3730,Arripidae,Arripis,trutta,Australian salmon,,,26,,
3731,Arripidae,Arripis,truttacea,Western Australian salmon,1551,1551,9,,
3732,Blenniidae,Lipophrys,pholis,Shanny,,,10,,
3733,Blenniidae,Omobranchus,punctatus,Muzzled blenny,,,4,,
3734,Blenniidae,Parablennius,gattorugine,Tompot blenny,,,5,,
3735,Bramidae,Brama,brama,Atlantic pomfret,,,9,,
3736,Bramidae,Taractichthys,steindachneri,Sickle pomfret,,,8,,
3737,Callionymidae,Callionymus,lyra,European dragonet,,,7,,
3738,Carangidae,Caranx,crysos,Blue runner,,,11,,
3739,Carangidae,Pseudocaranx,dentex,White trevally,,,49,,
3740,Carangidae,Trachurus,declivis,Greenback horse mackerel,1186,1186,25,,
3741,Carangidae,Trachurus,japonicus,Japanese jack mackerel,,,,,
3742,Carangidae,Trachurus,murphyi,Inca scad,,,16,,
3743,Carangidae,Trachurus,novaezelandiae,Yellowtail horse mackerel,1277,1277,25,,
3744,Carangidae,Trachurus,symmetricus,Jack mackerel,,,30,,
3745,Centrarchidae,Acantharchus,pomotis,Mud sunfish,,,8,,
3746,Centrarchidae,Ambloplites,rupestris,Rock bass,,,18,,
3747,Centrarchidae,Archoplites,interruptus,Sacramento perch,,,6,,
3748,Centrarchidae,Centrarchus,macropterus,Flier,,,5,,
3749,Centrarchidae,Lepomis,auritus,Redbreast sunfish,,,8,,
3750,Centrarchidae,Lepomis,cyanellus,Green sunfish,,,9,,
3751,Centrarchidae,Lepomis,macrochirus,Bluegill,,,10,,
3752,Centrarchidae,Lepomis,marginatus,Dollar sunfish,,,6,,
3753,Centrarchidae,Lepomis,megalotis,Longear sunfish,,,6,,
3754,Centrarchidae,Lepomis,microlophus,Redear sunfish,,,7,,
3755,Centrarchidae,Lepomis,symmetricus,Bantam sunfish,,,3,,
3756,Centrarchidae,Micropterus,dolomieu,Smallmouth bass,2007,2007,26,,
3757,Centrarchidae,Micropterus,punctulatus,Spotted bass,,,7,,
3758,Centrarchidae,Micropterus,salmoides,Largemouth bass,1642,1277,23,,
3759,Centrarchidae,Pomoxis,annularis,White crappie,,,10,,
3760,Centrarchidae,Pomoxis,nigromaculatus,Black crappie,,,15,,
3761,Centrolophidae,Hyperoglyphe,antarctica,Antarctic butterfish,2281,2281,15,,
3762,Centrolophidae,Seriolella,brama,Whario,1277,1277,15,,
3763,Centrolophidae,Seriolella,porosa,Silver warehou,,,15,,
3764,Centropomidae,Centropomus,undecimalis,Common snook,1460,1460,7,,
3765,Centropomidae,Lates,niloticus,Snook,912,,7.8,,
3766,Chaetodontidae,Chaetodon,lineolatus,Lined butterflyfish,,,10,,
3767,Chaetodontidae,Chelmon,rostratus,Longnosed butterflyfish,,,10,,
3768,Chaetodontidae,Forcipiger,flavissimus,Longnose butterflyfish,,,18,,
3769,Cheilodactylidae,Cheilodactylus,spectabilis,Brownbanded morwong,,,59,,
3770,Cheilodactylidae,Nemadactylus,macropterus,Tarakihi,1825,1825,50,,
3771,Cichlidae,Cichlasoma,bimaculatum,Black acara,,,20,,
3772,Cichlidae,Cichlasoma,facetum,Chanchito,,,10,,
3773,Cichlidae,Herichthys,cyanoguttatum,Rio Grande cichlid,,,5,,
3774,Cichlidae,Oreochromis,andersonii,Three spotted tilapia,1460,1460,13,,
3775,Cichlidae,Oreochromis,esculentus,Singida tilapia,,,10,,
3776,Cichlidae,Oreochromis,mortimeri,Kariba tilapia,,,8,,
3777,Cichlidae,Oreochromis,mossambicus,Mozambique mouth-breeder,171,293,11,,
3778,Cichlidae,Oreochromis,niloticus,Nile tilapia,,,9,,
3779,Cichlidae,Pseudocrenilabrus,philander,Southern mouthbrooder,,,5,,
3780,Cichlidae,Sargochromis,codringtonii,Green happy,,,7,,
3781,Cichlidae,Sargochromis,giardi,Pink happy,730,730,7,,
3782,Cichlidae,Serranochromis,angusticeps,Thinface cichlid,,,9,,
3783,Cichlidae,Serranochromis,carlottae,Rainbow happy,,,6,,
3784,Cichlidae,Serranochromis,macrocephalus,Purpleface largemouth,,,6,,
3785,Cichlidae,Tilapia,rendalli,Redbreast tilapia,,,7,,
3786,Cichlidae,Tilapia,zillii,Redbelly tilapia,492,492,7,,
3787,Coryphaenidae,Coryphaena,equiselis,Pompano dolphin,,,4,,
3788,Coryphaenidae,Coryphaena,hippurus,Common dolphinfish,197,197,4,,
3789,Elassomatidae,Elassoma,zonatum,Banded pygmy sunfish,,,3,,
3790,Embiotocidae,Amphistichus,argenteus,Barred surfperch,,,9,,
3791,Embiotocidae,Cymatogaster,aggregata,Shiner perch,,,8,,
3792,Embiotocidae,Embiotoca,jacksoni,Black perch,,,10,,
3793,Embiotocidae,Hyperprosopon,ellipticum,Silver surfperch,,,7,,
3794,Epigonidae,Epigonus,telescopus,Telescope cardinal,,,104,,
3795,Gempylidae,Rexea,brevilineata,Short-lined escolar,,,15,,
3796,Gempylidae,Rexea,solandri,Silver gemfish,1825,1460,16,,
3797,Gempylidae,Thyrsites,atun,Atun,1003,1003,10,,
3798,Gobiesocidae,Gastrocyathus,gracilis,New Zealand slender clingfish,,,4,,
3799,Gobiesocidae,Gastroscyphus,hectoris,Hector's clingfish,,,4,,
3800,Gobiesocidae,Haplocylix,littoreus,Giant clingfish,,,6,,
3801,Gobiesocidae,Trachelochismus,melobesia,Striped clingfish,,,4,,
3802,Gobiidae,Clevelandia,ios,Arrow goby,,,3,,
3803,Gobiidae,Crystallogobius,linearis,Crystal goby,365,365,1,,
3804,Gobiidae,Eucyclogobius,newberryi,Tidewater goby,,,1,,
3805,Gobiidae,Eviota,sigillata,Pygmy goby,36,36,0.16,,
3806,Gobiidae,Gobiosoma,robustum,Code goby,,,1,,
3807,Gobiidae,Gobius,niger,Black goby,292,292,5,,
3808,Gobiidae,Gobius,paganellus,Rock goby,912,912,10,,
3809,Gobiidae,Gobiusculus,flavescens,Twospotted goby,,,2,,
3810,Gobiidae,Lebetus,scorpioides,Diminutive goby,,,2,,
3811,Gobiidae,Lepidogobius,lepidus,Bay goby,,,7,,
3812,Gobiidae,Lesueurigobius,friesii,Fries' goby,730,730,11,,
3813,Gobiidae,Neogobius,melanostomus,Round goby,730,1277,4,,
3814,Gobiidae,Pomatoschistus,lozanoi,Lozano's goby,,,2,,
3815,Gobiidae,Pomatoschistus,marmoratus,Marbled goby,,,2,,
3816,Gobiidae,Pomatoschistus,minutus,Freckled goby,365,365,3,,
3817,Gobiidae,Pomatoschistus,pictus,Painted goby,,,2,,
3818,Gobiidae,Thorogobius,ephippiatus,Leopard-spotted goby,,,9,,
3819,Haemulidae,Haemulon,sciurus,Bluestriped grunt,730,,12,,
3820,Haemulidae,Orthopristis,chrysoptera,Pigfish,,,4,,
3821,Harpagiferidae,Harpagifer,antarcticus,Antarctic spiny plunderfish,,,9,,
3822,Istiophoridae,Istiophorus,platypterus,Atlantic sailfish,,,13,,
3823,Istiophoridae,Makaira,nigricans,Black spearfish,,,28,,
3824,Labridae,Centrolabrus,exoletus,Rock cook,,,6,,
3825,Labridae,Ctenolabrus,rupestris,Goldsinny wrasse,,,8,,
3826,Labridae,Labroides,dimidiatus,Cleaner fish,,,4,,
3827,Labridae,Labrus,bergylta,Ballan wrasse,2737,,29,,
3828,Labridae,Labrus,merula,Brown wrasse,,,17,,
3829,Labridae,Notolabrus,celidotus,Spotty,,,7,,
3830,Labridae,Semicossyphus,pulcher,California sheephead,,,53,,
3831,Labridae,Symphodus,melops,Corkwing wrasse,912,912,9,,
3832,Labridae,Tautoga,onitis,Tautog,,,34,,
3833,Labridae,Tautogolabrus,adspersus,Cunner,365,365,6,,
3834,Labridae,Thalassoma,bifasciatum,Bluehead,,,3,,
3835,Latridae,Latridopsis,ciliaris,Bastard trumpeter,2007,2007,33,,
3836,Lethrinidae,Lethrinus,atkinsoni,Pacific yellowtail emperor,,,24,,
3837,Lethrinidae,Lethrinus,genivittatus,Lancer,,,7,,
3838,Lethrinidae,Lethrinus,harak,Blackspot emperor,,,15,,
3839,Lethrinidae,Lethrinus,lentjan,Pig-face bream,,1277,19,,
3840,Lethrinidae,Lethrinus,mahsena,Sky emperor,1095,1095,27,,
3841,Lethrinidae,Lethrinus,miniatus,Lipper,912,912,22,,
3842,Lethrinidae,Lethrinus,nebulosus,Blue emperor,2299,1898,27,,
3843,Lethrinidae,Lethrinus,obsoletus,Orange-striped emperor,,,14,,
3844,Lethrinidae,Lethrinus,variegatus,Slender emperor,,,15,,
3845,Lutjanidae,Aprion,virescens,Blue-gray snapper,1642,,21,,
3846,Lutjanidae,Lutjanus,adetii,Hussar,,,40,,
3847,Lutjanidae,Lutjanus,analis,Mutton snapper,2007,,29,,
3848,Lutjanidae,Lutjanus,argentimaculatus,Mangrove jack,1825,1460,18,,
3849,Lutjanidae,Lutjanus,bohar,Red bass,,,13,,
3850,Lutjanidae,Lutjanus,campechanus,Northern red snapper,,,57,,
3851,Lutjanidae,Lutjanus,carponotatus,Spanish flag snapper,784,,20,,
3852,Lutjanidae,Lutjanus,erythropterus,Crimson snapper,,,8,,
3853,Lutjanidae,Lutjanus,fulviflamma,Black spot snapper,,,23,,
3854,Lutjanidae,Lutjanus,gibbus,Humpback red snapper,,,18,,
3855,Lutjanidae,Lutjanus,lutjanus,Bigeye snapper,,,11,,
3856,Lutjanidae,Lutjanus,malabaricus,Malabar blood snapper,,,31,,
3857,Lutjanidae,Lutjanus,peru,Pacific red snapper,,,7.2,,
3858,Lutjanidae,Lutjanus,purpureus,Caribbean red snapper,2008,2008,18,,
3859,Lutjanidae,Lutjanus,quinquelineatus,Blue-banded sea perch,,,31,,
3860,Lutjanidae,Lutjanus,sanguineus,Saddletailed sea perch,1003,1003,13,,
3861,Lutjanidae,Lutjanus,sebae,Emperor snapper,,,35,,
3862,Lutjanidae,Lutjanus,synagris,Lane snapper,730,365,10,,
3863,Lutjanidae,Lutjanus,vitta,Blackstriped snapper,,,12,,
3864,Lutjanidae,Ocyurus,chrysurus,Yellowtail snapper,730,,14,,
3865,Lutjanidae,Pristipomoides,filamentosus,Crimson jobfish,,,18,,
3866,Lutjanidae,Pristipomoides,multidens,Goldbanded jobfish,,,30,,
3867,Lutjanidae,Pristipomoides,typus,Sharptooth jobfish,,,11,,
3868,Lutjanidae,Rhomboplites,aurorubens,Vermilion snapper,1095,1095,10,,
3869,Malacanthidae,Branchiostegus,japonicus,Red tilefish,912,912,12,,
3870,Malacanthidae,Caulolatilus,microps,Blueline tilefish,,,15,,
3871,Malacanthidae,Caulolatilus,princeps,Ocean whitefish,,,13,,
3872,Malacanthidae,Lopholatilus,chamaeleonticeps,Blue tilefish,1825,1825,35,,
3873,Moronidae,Dicentrarchus,labrax,European seabass,1460,730,15,,
3874,Moronidae,Morone,americana,White perch,,,7,,
3875,Moronidae,Morone,chrysops,White bass,1095,730,9,,
3876,Moronidae,Morone,mississippiensis,Yellow bass,,,6,,
3877,Moronidae,Morone,saxatilis,Striped bass,,,30,,
3878,Mullidae,Mullus,surmuletus,Red mullet,730,730,10,,
3879,Mullidae,Upeneus,moluccensis,Goldband goatfish,,,5,,
3880,Nemipteridae,Nemipterus,japonicus,Japanese threadfin-bream,365,,8,,
3881,Nototheniidae,Dissostichus,mawsoni,Antarctic toothfish,,,31,,
3882,Nototheniidae,Lepidonotothen,squamifrons,Grey rockcod,2920,,19,,
3883,Nototheniidae,Notothenia,rossii,Marbled rockcod,,,16,,
3884,Nototheniidae,Pleuragramma,antarcticum,Antarctic silverfish,,,20,,
3885,Nototheniidae,Trematomus,bernacchii,Emerald rockcod,2007,1277,10,,
3886,Osphronemidae,Betta,splendens,Siamese fighting fish,,,2,,
3887,Percichthyidae,Maccullochella,peelii,Murray cod,,,48,,
3888,Percichthyidae,Macquaria,ambigua,Golden perch,1642,912,20,,
3889,Percichthyidae,Macquaria,novemaculeata,Australian bass,,,22,,
3890,Percidae,Ammocrypta,clara,Western sand darter,,,3,,
3891,Percidae,Crystallaria,asprella,Crystal darter,,,3,,
3892,Percidae,Etheostoma,acuticeps,Sharphead darter,,,3,,
3893,Percidae,Etheostoma,asprigene,Mud darter,,,3,,
3894,Percidae,Etheostoma,barbouri,Teardrop darter,,,2,,
3895,Percidae,Etheostoma,blennioides,Greenside darter,365,365,5,,
3896,Percidae,Etheostoma,blennius,Blenny darter,,,3,,
3897,Percidae,Etheostoma,caeruleum,Rainbow darter,,,3,,
3898,Percidae,Etheostoma,collettei,Creole darter,,,3,,
3899,Percidae,Etheostoma,coosae,Coosa darter,,,3,,
3900,Percidae,Etheostoma,cragini,Arkansas darter,,,3,,
3901,Percidae,Etheostoma,ditrema,Coldwater darter,,,2,,
3902,Percidae,Etheostoma,exile,Iowa darter,,,3,,
3903,Percidae,Etheostoma,flabellare,Fantail darter,,,4,,
3904,Percidae,Etheostoma,fusiforme,Swamp darter,365,365,2,,
3905,Percidae,Etheostoma,gracile,Slough darter,,,4,,
3906,Percidae,Etheostoma,juliae,Yoke darter,365,,3,,
3907,Percidae,Etheostoma,kennicotti,Stripetail darter,,,3,,
3908,Percidae,Etheostoma,longimanum,Longfin darter,,,3,,
3909,Percidae,Etheostoma,microperca,Least darter,,,2,,
3910,Percidae,Etheostoma,moorei,Yellowcheek darter,,,4,,
3911,Percidae,Etheostoma,nianguae,Niangua darter,,,4,,
3912,Percidae,Etheostoma,nigrum,Johnny darter,,,4,,
3913,Percidae,Etheostoma,okaloosae,Okaloosa darter,,,8,,
3914,Percidae,Etheostoma,olivaceum,Dirty darter,,,2,,
3915,Percidae,Etheostoma,olmstedi,Tessellated darter,,,4,,
3916,Percidae,Etheostoma,pallididorsum,Paleback darter,,,2,,
3917,Percidae,Etheostoma,proeliare,Cypress darter,,,2,,
3918,Percidae,Etheostoma,punctulatum,Stippled darter,,,4,,
3919,Percidae,Etheostoma,radiosum,Orangebelly darter,,,4,,
3920,Percidae,Etheostoma,rubrum,Bayou darter,,,3,,
3921,Percidae,Etheostoma,rufilineatum,Redline darter,365,365,4,,
3922,Percidae,Etheostoma,smithi,Slabrock darter,,,2,,
3923,Percidae,Etheostoma,squamiceps,Spottail darter,,,3,,
3924,Percidae,Etheostoma,striatulum,Striated darter,,,2,,
3925,Percidae,Etheostoma,variatum,Variegate darter,,,4,,
3926,Percidae,Etheostoma,zonale,Banded darter,,,4,,
3927,Percidae,Perca,flavescens,Yellow perch,,,12,,
3928,Percidae,Perca,fluviatilis,Eurasian perch,1368,821,22,,
3929,Percidae,Percina,aurantiaca,Tangerine darter,,,4.5,,
3930,Percidae,Percina,burtoni,Blotchside logperch,,,4,,
3931,Percidae,Percina,caprodes,Logperch,,,3,,
3932,Percidae,Percina,evides,Gilt darter,,,4,,
3933,Percidae,Percina,macrocephala,Longhead darter,,,4,,
3934,Percidae,Percina,maculata,Blackside darter,,,4,,
3935,Percidae,Percina,pantherina,Leopard darter,,,3,,
3936,Percidae,Percina,phoxocephala,Slenderhead darter,,,3,,
3937,Percidae,Percina,rex,Roanoke logperch,,,6,,
3938,Percidae,Percina,roanoka,Roanoke darter,,,3,,
3939,Percidae,Percina,sciera,Dusky darter,,,4,,
3940,Percidae,Percina,shumardi,River darter,,,3,,
3941,Percidae,Percina,tanasi,Snail darter,,,4,,
3942,Percidae,Percina,vigil,Saddleback darter,,,2,,
3943,Percidae,Sander,canadensis,Sauger,730,730,18,,
3944,Percidae,Sander,lucioperca,Zander,1338,1338,16,,
3945,Percidae,Sander,vitreus,Walleye,,,29,,
3946,Pholidae,Pholis,gunnellus,Rock gunnel,,,5,,
3947,Plesiopidae,Acanthoclinus,fuscus,Taumaka,,,9,,
3948,Polynemidae,Polydactylus,macrochir,King threadfin,,,20,,
3949,Polyprionidae,Polyprion,oxygeneios,Hapuka,,4197,60,,
3950,Polyprionidae,Stereolepis,gigas,Giant sea bass,,,75,,
3951,Pomacanthidae,Centropyge,bicolor,Black and gold angelfish,,,13,,
3952,Pomacanthidae,Centropyge,flavissima,Lemonpeel angelfish,,,11,,
3953,Pomacanthidae,Pomacanthus,navarchus,Bluegirdled angelfish,,,15,,
3954,Pomacanthidae,Pygoplites,diacanthus,Royal angelfish,,,14.5,,
3955,Pomacentridae,Amphiprion,clarkii,Black clown,,,11,,
3956,Pomacentridae,Amphiprion,ephippium,Red saddleback anemonefish,,,16,,
3957,Pomacentridae,Amphiprion,melanopus,Black anemonefish,,,5,,
3958,Pomatomidae,Pomatomus,saltatrix,Bluefish,,,9,,
3959,Priacanthidae,Cookeolus,japonicus,Bulleye,,,9,,
3960,Rachycentridae,Rachycentron,canadum,Cobia,,,15,,
3961,Scaridae,Chlorurus,gibbus,Heavybeak parrotfish,,,14,,
3962,Scaridae,Scarus,frenatus,Bridled parrotfish,,,20,,
3963,Scaridae,Scarus,ghobban,Flame parrotfish,,,13,,
3964,Scaridae,Scarus,psittacus,Palenose parrotfish,,,5,,
3965,Scaridae,Scarus,rubroviolaceus,Bicolor parrotfish,,,20,,
3966,Sciaenidae,Aplodinotus,grunniens,Freshwater drum,,,13,,
3967,Sciaenidae,Argyrosomus,japonicus,Southern meagre,,,30,,
3968,Sciaenidae,Atractoscion,nobilis,White seabass,,,20,,
3969,Sciaenidae,Cheilotrema,saturnum,Black croaker,,,20,,
3970,Sciaenidae,Cynoscion,nebulosus,Spotted seatrout,,,18,,
3971,Sciaenidae,Genyonemus,lineatus,White croaker,,,15,,
3972,Sciaenidae,Leiostomus,xanthurus,Spot,,,4,,
3973,Sciaenidae,Menticirrhus,undulatus,California corbina,,,8,,
3974,Sciaenidae,Micropogonias,furnieri,Whitemouth drummer,1277,1277,7,,
3975,Sciaenidae,Micropogonias,undulatus,Atlantic croaker,365,365,5,,
3976,Sciaenidae,Pogonias,cromis,Black drum,,,43,,
3977,Sciaenidae,Sciaenops,ocellatus,Red drum,1642,1277,50,,
3978,Sciaenidae,Totoaba,macdonaldi,Totoaba,,,15,,
3979,Scombridae,Auxis,thazard,Frigate tuna,,,5,,
3980,Scombridae,Euthynnus,affinis,Little tunny,,,10,,
3981,Scombridae,Katsuwonus,pelamis,Skipjack tuna,1095,,12,,
3982,Scombridae,Rastrelliger,brachysoma,Indian mackerel,,,4,,
3983,Scombridae,Sarda,sarda,Atlantic bonito,365,365,5,,
3984,Scombridae,Scomber,japonicus,Chub mackerel,821,821,18,,
3985,Scombridae,Scomber,scombrus,Atlantic mackerel,784,784,17,,
3986,Scombridae,Scomberomorus,commerson,King mackerel,912,,14,,
3987,Scombridae,Scomberomorus,maculatus,Spanish mackerel,1095,730,5,,
3988,Scombridae,Scomberomorus,tritor,West African Spanish mackerel,,,5,,
3989,Scombridae,Thunnus,alalunga,Albacore,1825,1825,13,,
3990,Scombridae,Thunnus,albacares,Yellowfin tuna,,,9,,
3991,Scombridae,Thunnus,maccoyii,Southern bluefin tuna,3102,3102,20,,
3992,Scombridae,Thunnus,obesus,Bigeye tuna,,,11,,
3993,Scombridae,Thunnus,thynnus,Horse mackerel,1368,1368,15,,
3994,Serranidae,Centropristis,striata,Black sea bass,,,20,,
3995,Serranidae,Cephalopholis,miniata,Bluespot rockcod,,,25,,
3996,Serranidae,Epinephelus,areolatus,Areolate grouper,,,15,,
3997,Serranidae,Epinephelus,chlorostigma,Brownspotted grouper,1095,,29,,
3998,Serranidae,Epinephelus,coioides,Orange-spotted grouper,912,,22,,
3999,Serranidae,Epinephelus,drummondhayi,Speckled hind,,,25,,
4000,Serranidae,Epinephelus,flavolimbatus,Yellowedge grouper,,,32,,
4001,Serranidae,Epinephelus,marginatus,Dusky grouper,4015,,50,,
4002,Serranidae,Epinephelus,niveatus,Snowy grouper,1825,,27,,
4003,Serranidae,Epinephelus,striatus,Nassau grouper,,,16,,
4004,Serranidae,Mycteroperca,interstitialis,Yellowmouth grouper,,,41,,
4005,Serranidae,Mycteroperca,phenax,Scamp,,,21,,
